gameId,f0_,f1_,f2_,f3_,f4_,f5_,f6_,f7_
849783f5-ccc7-4276-bc32-52e066d773ba,Twins,4,7,2,Royals,7,13,1
ccd77776-6bfe-44dd-a59b-9c5e64a515ac,Twins,5,12,1,Royals,11,16,0
617c2524-0d39-4b78-8b37-f50276db578a,Twins,5,10,2,Indians,4,9,3
85483765-b85a-4d5c-8116-c0998100f710,Twins,2,4,1,Indians,5,8,0
e068cb25-4bcf-4038-b148-fe060507c503,Twins,2,7,0,Indians,1,7,0
2a94a045-8e55-48ff-b279-a4307ed3625d,Twins,17,13,0,Rangers,5,10,1
93dd4e5a-7fa4-466c-bdf8-ebdcd3476454,Twins,2,7,0,Rangers,3,8,0
cc9d157b-8d97-4861-b3b3-21d11d46f8cf,Twins,5,11,1,Rangers,4,8,1
f5c02f48-a914-4f68-aadb-3cb756adbd5d,Twins,2,9,0,Yankees,8,14,1
702531f6-fb59-44cd-a240-14fcfeac3a06,Twins,6,13,1,Phillies,5,9,1
300ec641-3403-4d74-900d-3cbefee7c7b6,Twins,1,4,1,Athletics,3,7,0
00a9460b-9d38-4636-b8aa-14a8a2d610a7,Twins,2,8,0,White Sox,1,6,1
307033c9-e7bf-40c6-9197-cbe66ae8b130,Twins,0,4,0,White Sox,3,9,0
504a019c-1e35-47a4-9b81-26e23c5da07d,Twins,6,9,4,White Sox,4,9,0
8c1d687c-a467-4df2-896b-a93b75bcfef9,Twins,8,9,0,White Sox,5,15,0
9b22a016-9a6a-4c19-a01b-443c1456970a,Twins,1,6,1,White Sox,4,9,0
a32fdc86-90d9-429c-b884-65abfdb50a72,Twins,5,8,1,White Sox,6,15,3
7ddcd848-3141-4acb-b128-8f8bd59b9229,Yankees,1,6,0,Rays,8,12,0
f2f9634a-234c-4ac7-8282-dbfc81e38d74,Yankees,3,7,0,Rays,2,6,2
4ffe4a86-90f8-416e-be43-919d1dda56ae,Yankees,2,10,0,Twins,1,3,2
8a4fdd4b-c065-4d4d-9145-1f3125f974ae,Yankees,1,2,0,Twins,7,8,0
417828c2-ab93-4e99-aa18-c5921159a261,Yankees,12,17,0,Angels,6,14,2
d12c179f-f52e-401d-8453-58bfca1d0d4f,Yankees,6,11,1,Angels,3,8,0
e49412b1-1673-43cd-a732-41347a76a343,Yankees,5,9,0,Angels,2,6,0
0d5c5bbf-df4d-49e4-a22b-1c11515840fe,Yankees,8,12,0,Astros,5,9,1
983612c8-997a-4e5a-9b90-6f7a33fed47e,Yankees,3,4,1,Astros,5,6,0
e43eaa9a-7e0f-4d17-92f8-5e3a1ccdc64c,Yankees,16,17,0,Astros,6,12,1
2b0ba18a-41f5-46d7-beb3-1e86b9a4acc0,Yankees,1,6,0,Tigers,6,10,1
321a6837-4817-4b98-8f7c-89f74cd465e2,Yankees,1,4,0,Tigers,4,9,0
41736e81-79e4-4366-8072-403aba941066,Yankees,4,7,1,Tigers,0,6,1
1bb391c5-3ce9-4b5d-9904-f7bd98c19b8a,Yankees,6,16,1,Rangers,9,9,0
2d14f380-0e66-4fa2-8e44-c7ad5ddaed20,Yankees,9,10,2,Rangers,7,9,1
e59fec6d-a648-4ded-8592-37ee636ffda6,Yankees,2,5,0,Rangers,1,4,0
0867dee5-a250-410b-9b28-42218785ca5c,Yankees,3,6,0,Red Sox,2,13,0
fd3497ce-fbe2-422f-9d14-f325d716f169,Yankees,9,10,1,Rockies,8,9,1
81b66f89-bf0f-4b50-a378-6c04a4953563,Yankees,1,6,1,Mariners,7,12,0
b4ba0d8d-3cee-4416-a328-17de07577dea,Yankees,2,10,1,Mariners,3,10,1
cb23dafd-9351-4da5-8eba-fe71b65fc867,Yankees,4,8,1,Mariners,3,6,1
169bc90a-0c1c-4d3a-9cd1-7bf53db3b756,Yankees,6,8,0,Blue Jays,0,2,0
7f1b82c2-f2a4-4032-8989-9d0ceafcf5ae,Yankees,4,6,1,Blue Jays,8,11,0
d2a52e24-0b20-4df1-ae63-bcbfc9cee5ce,Yankees,7,10,0,White Sox,5,12,2
ec91a1c0-deb3-421c-8871-13660babf2e5,Athletics,3,4,1,Angels,2,5,0
57a48353-d7ac-4233-b048-df1f7e03aeeb,Athletics,5,7,0,Astros,6,9,1
cc3cf901-e026-4253-bc2c-2c2d9cb0c282,Athletics,7,13,0,Rangers,1,5,0
89e514d5-fbf5-4b9d-bdac-6ca45bfd18dd,Phillies,1,3,1,Cubs,8,13,0
e599c525-ac42-4b54-928d-7ee5fbe67dd9,Phillies,3,6,1,Cubs,2,6,0
e62bde19-5d31-40e9-99be-c5fe4c14aa3e,Phillies,5,10,0,Mets,4,14,0
582996bc-0952-4cb5-8a3f-ae2c283e2fdd,Phillies,4,12,2,Reds,9,14,1
5b7903bb-0c5d-4d8a-9898-0b16f86a27ef,Phillies,3,7,1,Reds,2,4,0
fad27dd9-a0d5-4208-8416-374e599b3c38,Phillies,4,10,1,Reds,3,7,0
06ae7c92-e171-4b43-bfa2-a5edcb13b540,Phillies,1,6,2,Braves,7,8,0
b801be43-915d-4130-a8ca-4857b4840e32,Phillies,5,13,0,Braves,0,6,0
41095955-b90c-4819-98aa-c62e5136bf69,Phillies,3,8,0,Padres,4,6,0
0a4f93be-d40a-4991-9e6d-f587e1ab2e0f,Phillies,3,6,0,Marlins,1,8,1
7158bc4d-43bd-4131-a7c7-460d3ed312f1,Phillies,3,10,1,Marlins,5,10,1
97295bb5-8d29-4869-9b33-7994179038dd,Phillies,4,8,0,Marlins,2,6,1
1e011cd3-5f06-4b19-84e2-2671014c80da,Phillies,2,6,1,Nationals,7,12,0
8285600b-8ff9-4f42-b74f-5de35709bd8c,Phillies,3,7,0,Nationals,2,8,0
03a376bd-32f4-41c2-a1d0-0fc0941dc5e3,Cardinals,3,9,0,Reds,2,6,0
7205de81-273f-4db5-a168-6082f476ff7c,Cardinals,2,3,3,Royals,4,7,0
548df559-ab50-4cdb-8ba4-9eb82f353623,Cardinals,4,5,1,Brewers,3,9,1
718ec86b-f148-485e-a8f3-70bcdf186b91,Cardinals,1,5,0,Brewers,2,4,1
895a9d48-f61b-466d-b4a0-ed4d13fa0d25,Cardinals,5,8,0,Brewers,1,6,1
16e0ffb6-4a15-46f6-9ba1-1fbf693b5e42,Cardinals,3,7,1,Rangers,4,9,1
c2fe66ef-1e93-4d93-ba14-a898f1e215e1,Astros,8,12,1,Rangers,4,8,0
67309bff-e93b-4c5d-8d7e-26505e5c632c,Orioles,12,17,0,Rays,5,12,0
a15a859c-940d-41ca-88e7-91f1683f00e3,Orioles,4,12,1,Angels,2,5,1
9c736289-013b-4324-bf65-e764b35f921e,Orioles,4,7,1,Royals,1,5,1
be6d945b-fb53-4de7-9a0c-5386b77cd46c,Orioles,3,6,1,Yankees,1,10,1
c8bb54dc-e7c5-4182-aae7-ba6076fd3d7e,Marlins,0,2,0,Dodgers,5,8,1
70a46dbe-f42c-4cd5-884f-5a1921365394,Diamondbacks,3,10,0,Rays,6,10,0
468d8b82-549b-46fd-9b57-5c30e1b67b42,Diamondbacks,3,8,0,Giants,5,12,1
7e977726-063c-4d32-b99b-d26ff54778e8,Diamondbacks,3,9,0,Padres,2,7,0
a7456e61-af0e-48c8-9e6f-2ec6d9e80e86,Diamondbacks,5,6,3,Padres,3,9,0
72002092-bbfb-49cc-9ca3-d499aeb8a8f5,Diamondbacks,4,9,0,Dodgers,7,9,1
cdf4a8c6-0bb2-4e96-97c5-6a8ae1c71c4a,Diamondbacks,3,6,0,Dodgers,2,7,0
af6d2c66-175a-494f-901f-009e801b732a,Diamondbacks,5,7,1,Marlins,3,9,0
798e6a68-63aa-48f7-af41-4c03ae95afa6,Diamondbacks,7,7,0,Pirates,1,4,1
6c29e0fe-100b-4a81-92b5-e90123f9f07d,Diamondbacks,0,5,0,Rockies,9,12,0
2f718e15-feb3-40e7-aaa6-45324db04e6b,Diamondbacks,4,10,1,Cardinals,11,14,1
dc6d1521-2971-4a37-9742-4d43b7fb4a26,Diamondbacks,2,5,0,Cardinals,8,11,0
e27abc75-7920-4178-9d9d-5e2f49692a41,Diamondbacks,3,6,1,Cardinals,0,3,0
75448e26-df00-4fcf-8ff1-413a36f67d5c,Mets,3,7,0,Twins,2,8,1
9e89a864-7c51-4766-8e47-51d6fffe481c,Mets,6,8,0,Padres,8,6,0
d59b5d20-bc77-46d2-961b-b1639a49b4de,Mets,0,5,1,Diamondbacks,9,12,0
2b129c17-863b-4ede-94c9-8a260832d23b,Giants,9,13,0,Dodgers,3,9,0
494e5474-cb8f-4fdb-977a-15c50eb72a61,Giants,3,7,0,Dodgers,0,3,1
feaf49b5-38a4-4248-a3df-b741099d79e0,Giants,7,16,0,Dodgers,1,4,1
330536c8-e3d3-4e26-944d-47a2d242bd69,Giants,0,5,0,Rockies,2,9,0
518bb0d1-0255-4da9-a457-d126b40311a3,Giants,7,10,0,Rockies,2,10,2
bc58bbdc-b931-4ff0-89f3-87122847827b,Giants,12,19,0,Rockies,3,8,0
3e3c4ec5-4f2f-49d1-ac36-fc6f87d943ba,Diamondbacks,2,10,0,Giants,4,8,0
ad5a4e83-774a-4777-bb5f-75e4ea343ebb,Diamondbacks,1,8,0,Giants,3,8,0
18d9cb77-da37-434d-8d7a-98f143a9b61d,Diamondbacks,3,6,0,Padres,10,18,1
1fc428e6-9e2b-4a8a-af6f-aad508997317,Diamondbacks,2,5,0,Dodgers,3,7,2
27e080e4-960f-437a-b14a-4b63ec2bda47,Diamondbacks,6,12,0,Marlins,0,3,1
00dd6dc5-0c5a-4216-853a-1523753c1c27,Diamondbacks,10,15,2,Pirates,12,20,0
286b0546-4605-4ae9-97da-f4c9cc1a742f,Diamondbacks,7,15,1,Pirates,8,13,1
2c441a2a-5da2-4e70-9331-b187c1051ab7,Diamondbacks,12,16,1,Rockies,9,14,1
76324833-2cc5-46ac-85b5-61c295f8d097,Diamondbacks,3,11,0,Rockies,6,7,1
a37b1666-3e15-46c1-b9ac-38f0ff19363f,Diamondbacks,2,5,1,Rockies,5,13,0
444ac5b1-16d0-4937-a4ea-d3e4057dfb73,Diamondbacks,12,18,0,Cardinals,7,11,1
9475d8ed-6d4c-4531-97ae-bfac42e513b5,Nationals,8,10,0,Mets,1,5,0
6256aa87-bb3e-4e8b-950a-f37a10f4ad2b,Pirates,7,12,0,Cardinals,9,15,2
241cf81a-4654-4e62-af87-0f756eaea76d,Mets,14,22,1,Cubs,3,11,0
3a1020ac-5b76-4a92-8808-2f02d4134ba1,Mets,3,7,0,Padres,2,5,3
5b4b8ab6-9f5a-4adf-8e3f-b5f734c6a544,Mets,2,4,0,Marlins,5,9,0
7809df0e-9d9a-462c-96c2-5fa6d5a647f2,Mets,4,6,0,Marlins,2,7,1
b62db744-8b45-45d4-9058-aa8cd1560efd,Mets,4,9,0,Marlins,6,10,1
06c98951-74a5-4eb5-ae26-4a68952c6f5a,Mets,1,10,1,Rockies,2,8,1
9a1a456c-95a5-4dc3-9c67-e873e5c970ec,Mets,2,7,1,Cardinals,3,8,1
5ecdffa1-330d-4a1f-a7c5-5a905dd19b7e,Mets,2,5,0,Nationals,3,6,0
cb024921-0804-420d-99b8-2ebfbab8d711,Mets,9,15,1,Nationals,7,12,0
e7516583-7de5-4531-baf5-263625caace4,Mets,1,4,0,Nationals,6,7,1
fda7e72c-3743-4565-8c1f-afb6d296d78e,Mets,1,4,1,Nationals,3,4,0
24a699f8-ba53-461e-bd7b-0698563975b0,Mariners,11,13,1,Angels,8,10,2
8b520c15-8336-443c-98b0-6c27c9d97342,Mariners,3,9,1,Angels,10,15,0
aa8bf03f-152c-4f34-86c8-34c0aca41fe4,Mariners,3,7,1,Angels,1,5,0
e5647435-543d-410a-a855-ca6041d79d2f,Mariners,6,14,1,Angels,4,3,1
b312e57f-3573-4a44-a6f6-2a1ffa999863,Mariners,7,12,0,Astros,3,5,0
f222c46f-c985-4a7a-952e-2251924667ce,Mariners,3,7,0,Tigers,0,5,0
8ffd136a-62bc-4e57-8d4f-b2e743c078bb,Mariners,3,4,0,Red Sox,1,7,0
8b24e8c4-719b-4780-bbdf-e6b2f1c8ce84,Mariners,3,12,0,Athletics,2,9,0
9a67fe3d-84ac-41f6-9b4d-97514c4c4683,Mariners,5,7,1,Athletics,1,2,0
e2708cc0-84a4-4b6e-b883-7230b5440f59,Orioles,5,11,1,Rays,3,8,0
349dd2d1-b16b-4174-a019-7f173b696f95,Orioles,9,11,0,Tigers,3,5,1
594b85e8-3ede-4446-94fc-a40de86c99cc,Orioles,1,4,0,Tigers,0,6,0
5b59616f-f31c-4050-93c8-315312ca8d34,Orioles,5,7,0,Tigers,6,13,1
c88287f5-4da7-4bf0-87f1-c38e6c9ce20b,Orioles,7,12,1,Tigers,5,13,0
c093760c-f4cc-4cf4-b630-9a72b6ab7fe4,Orioles,4,5,0,Yankees,1,7,2
d34abf30-2f94-4a44-af83-9ca53f0a3320,Orioles,0,7,1,Yankees,7,10,0
22e60cda-cb3b-484b-a2e0-57eeb58084ee,Orioles,2,6,1,Mariners,7,9,0
6b5f6b72-510d-46dd-8954-a9b98d3bdc58,Orioles,0,2,1,Mariners,10,12,1
b66b14b0-0779-4b47-8ef7-f7e1f5d01a29,Orioles,5,8,0,Mariners,2,7,1
14da4519-4866-4f19-ba76-d976b70f0b43,Orioles,4,7,0,Athletics,8,15,1
3bd0f468-3efc-4bb5-aec4-3f2166d79bec,Orioles,11,12,1,Athletics,3,7,0
08a4c629-970a-4e1a-8ee8-2aabcc5fa56b,Orioles,4,9,0,Blue Jays,3,9,0
31ac57ff-72b3-45f6-894b-5024c24f43e4,Orioles,3,7,1,Blue Jays,4,8,0
a2c0c56f-3fcd-48a0-8f8d-7032f66bbcbb,Orioles,3,10,0,Blue Jays,2,4,0
34942533-77cb-4118-a3bd-9a12d1133b54,Orioles,1,8,0,White Sox,7,13,0
d208c164-13c3-4d13-a1d5-d1e1d31675fb,Orioles,10,15,0,White Sox,2,10,1
fc0e3e25-0280-41da-a270-151c6131f697,Orioles,6,8,0,White Sox,3,6,2
a74496d7-2424-46f6-a029-1f999feb04d4,Royals,0,3,0,Mets,2,6,0
f2d7391b-7468-46a9-9223-98dfefbc56da,Royals,4,9,0,Mets,3,7,1
54ac1555-cbcc-4bc5-a228-33a66394624f,Royals,4,7,2,Twins,3,11,1
bd93646f-e5d3-4280-baaa-9d4e36af3e5b,Royals,4,9,0,Twins,3,6,1
c168de8e-c29b-47fe-8a6f-569d9e237cf8,Royals,7,10,0,Twins,0,7,2
96c89a62-d241-4df5-979b-9dd4f8b79e47,Royals,4,10,1,Tigers,0,5,1
acde94ea-7b24-4c71-9f0a-6eccd738aa40,Royals,8,9,1,Tigers,6,10,0
f4c399a4-ab56-4aa1-bce1-dff5b948e54d,Royals,2,10,0,Tigers,3,9,1
1adba93d-848f-46b1-8a2d-33c7af87b293,Royals,6,11,0,Orioles,1,4,1
9caad4db-f4bf-4d91-adee-97aaed22f19f,Royals,3,7,0,Orioles,8,14,1
f86dcfdd-9c45-4d1e-b5d4-c4bc45ddc952,Royals,4,8,0,Orioles,2,5,0
8633c3e6-9ef3-452b-b819-6f2ca71e4441,Royals,2,5,3,Nationals,13,16,1
ac192441-0362-47c9-b724-476f30acbc80,Royals,0,8,0,Braves,5,11,1
b2456706-ceb6-4831-9114-bea652e1cc25,Royals,5,7,1,Braves,1,7,2
5164e2ac-8872-45e2-a4c0-bacb91dcb111,Royals,8,11,0,Red Sox,4,8,2
dae8c947-6a2d-4d7f-9dfe-2d20ab4de686,Royals,3,5,0,Red Sox,2,9,0
f7c1bf64-f3f4-462d-aa52-238f6a4952c0,Royals,2,6,0,Red Sox,5,10,0
b7a7a339-b52f-46a2-b4b0-937123fb87ac,Royals,4,7,0,Yankees,5,14,2
5f5d2745-a56e-41ed-a890-f44c676a814f,Royals,0,5,0,Nationals,2,9,0
83ce4900-34c2-4f18-ab76-058f99fcccb1,Royals,7,11,0,Nationals,6,12,0
056efbfa-cab6-4ff3-b30f-4b8912d73c86,Diamondbacks,2,4,1,Cubs,4,10,0
0e7abbd1-fd78-4899-8cfa-052b89cd51e7,Diamondbacks,6,10,1,Giants,7,12,0
1b650674-137d-43c1-93e9-8fd141f40a27,Diamondbacks,1,8,0,Giants,2,4,1
46457595-47e4-453c-91a9-151b49b0ae13,Diamondbacks,3,11,0,Giants,5,8,0
e4012578-4caa-4b94-bdfa-303f99f94872,Diamondbacks,3,5,0,Giants,11,19,0
8812ec31-8420-48e5-a488-155bdb80d0a6,Diamondbacks,9,10,0,Padres,5,11,3
34b2b1ce-5b90-414f-82f2-8483d8bdf76e,Diamondbacks,7,6,0,Dodgers,3,9,0
5f0f89b1-6cb0-4be3-9b75-be744bb6842a,Diamondbacks,2,6,1,Dodgers,6,11,1
643316f8-025b-4536-aa38-574d4556c584,Diamondbacks,10,16,0,Dodgers,9,10,1
bb3c3c0a-9def-4349-9829-9adc0b414f36,Diamondbacks,2,6,1,Dodgers,3,5,0
968a201d-3aee-4d5e-b118-55c949d9a305,Diamondbacks,11,15,0,Rockies,6,9,0
b9eafcfa-3647-480b-aace-d82cedaba572,Diamondbacks,3,8,0,Rockies,4,8,1
ec18ffb2-59eb-40dd-b127-3a5737775671,Diamondbacks,11,17,0,Rockies,4,8,0
ec89154d-f6d0-4277-9fbd-a44ecf51c822,Diamondbacks,5,12,0,Rockies,10,15,0
ef05a68d-8570-4e10-8dfc-310f8400509e,Diamondbacks,11,17,0,Rockies,6,13,2
9b05223c-63e5-479a-b493-dcec7b0c4de3,Diamondbacks,3,5,0,Nationals,8,14,0
9e4ce345-e684-465f-80fb-31cbae5b549b,Angels,0,3,1,Cubs,9,11,0
64f1f7d9-8eef-4403-8f41-2db9dd7206a9,Angels,4,11,1,Rangers,3,4,0
a1e1640e-d9e7-4ae9-a679-e3cd825cbf2e,Angels,3,7,0,Rangers,1,7,1
cda95080-efea-4772-a9b9-15842466e94f,Angels,1,5,2,Rangers,4,10,0
27456a00-d370-4ff7-8913-105f7b267b24,Red Sox,6,14,0,Astros,5,11,0
8eecf1e0-d69d-4061-b444-a3c7ae0dfebc,Red Sox,8,15,1,Rays,12,15,3
a06aeacf-ae8f-4e17-8a7c-c29859b5613c,Red Sox,4,8,1,Rays,1,7,1
b57b191f-e9c0-42ba-bf2d-bfc4f06bbe5b,Red Sox,6,11,0,Rays,5,10,0
cd184e8c-c392-4394-ae37-3bb812478570,Red Sox,0,1,1,Rays,3,6,0
dd49fa8d-d2e4-4984-b365-978acb646626,Red Sox,7,12,0,Rays,3,7,0
ed49526c-c6e8-4f07-83fb-5b9e9cc9df7b,Red Sox,4,8,0,Rays,0,4,0
21a6d1be-caa3-4c44-a62f-7e09c4d57e35,Red Sox,1,4,1,Twins,2,10,1
307730fa-bbed-4221-b4e6-a2492f546fd5,Red Sox,9,15,1,Twins,11,19,1
32a3546f-dde0-428f-aee2-8983d72ea67e,Red Sox,13,17,1,Twins,2,5,1
53632d09-29aa-42d0-baed-11f36d6ee655,Red Sox,8,10,1,Twins,7,9,1
9de94bd2-2f24-4f59-82d3-2fc76168e6c2,Red Sox,5,16,0,Angels,4,12,0
ac4dba28-bf56-48d4-896f-6ca78cb691f3,Red Sox,10,16,0,Angels,5,10,1
afb3d030-2901-42c3-8c95-a39cafe99239,Red Sox,2,8,4,Angels,21,22,1
27eac34f-66e3-4981-b37b-69ef17f0c66f,Red Sox,6,11,0,Astros,7,13,0
6acca561-cba7-4f1b-a331-f6382ea3c205,Red Sox,10,14,3,Astros,9,8,2
7ae67dca-6016-4f9c-a32c-9a07c2fc1754,Red Sox,11,14,1,Astros,1,7,1
18371d58-2d98-41c2-a300-f90fc0c31374,Red Sox,9,11,1,Braves,4,6,0
7d12404f-9eb0-466c-ad5b-4eab54b3296b,Red Sox,3,10,0,Braves,5,12,2
2a7b7ce5-3fa4-4240-920b-b77f0683c2eb,Red Sox,11,16,0,Giants,7,15,0
41c59d45-7646-4ddc-943e-b83e94b8a2e5,Red Sox,4,4,0,Giants,0,5,1
502fd54b-ec7f-47cb-a645-d116867f2725,Red Sox,8,9,0,Tigers,9,13,1
546fd88a-e9d8-4c75-a3bc-600f21c08326,Red Sox,3,7,0,Tigers,4,11,1
dcb8bf15-fdce-4813-b9f6-da00fcd258cd,Red Sox,2,10,0,Tigers,4,8,0
6848ced8-5280-4203-b3c7-b1d4cd45aa14,Red Sox,9,13,2,Indians,1,2,0
be6e5acf-c6f1-41bc-87d1-be5b3c8d14ae,Red Sox,5,12,0,Indians,2,6,0
d3eaa8a8-51ff-49fe-af25-ee0a660626d7,Red Sox,2,6,1,Indians,4,8,1
0bec7067-3214-4e9b-9272-e8a12e4da3e9,Red Sox,7,11,0,Orioles,9,9,2
46b8d404-cf52-4bc9-87fa-c67fe8952a0e,Red Sox,2,7,0,Orioles,3,5,0
540cd265-f331-4c46-b631-62b2a603adf5,Red Sox,4,8,0,Orioles,2,9,0
88d7082c-8678-4a7a-b53f-733072c758a8,Red Sox,6,13,1,Orioles,4,8,0
98abe84f-a05f-4a66-8b25-1057f1745e50,Red Sox,1,4,0,Orioles,5,11,0
af2e9f10-2e23-4e1d-a359-eb7693c5b688,Red Sox,5,10,0,Orioles,9,11,0
09f5f3ed-2fb4-4bb6-891a-bd485da10ca0,Red Sox,11,10,1,Rangers,6,10,3
8c3ea376-df42-4f8e-8ee3-91412d520eea,Red Sox,12,21,2,Rangers,5,16,0
9cd28c80-2ba9-44c7-a061-93f12518103b,Red Sox,2,11,0,Rangers,7,11,0
b46016a5-8eb3-48a4-acdb-ea5b5a81521d,Red Sox,8,12,0,Rockies,3,6,1
c78d3dc0-00f1-4ba3-b311-5499313ee843,Red Sox,2,6,1,Rockies,8,12,0
f1d0d9fd-7a72-4c8d-8208-af82e57dbbd8,Red Sox,10,13,0,Rockies,3,10,0
45b076c3-8b31-4ac5-b134-cb7a0365a03b,Red Sox,8,14,1,Yankees,0,5,0
59cc6a41-9c6d-46b9-b550-5dd9abe0d082,Red Sox,4,8,0,Yankees,2,6,1
5ceee168-8599-4498-b506-4f73cfe53e3c,Red Sox,5,9,1,Yankees,3,7,0
8bbc8a62-887a-4ebd-aa31-3b8c0c4dffa0,Red Sox,8,14,0,Yankees,7,9,2
723be4ad-f6fa-4f11-8cce-37d3b943f9cb,Red Sox,2,11,0,Mariners,1,8,0
bcdc6a5e-d2bd-4e8d-9e95-970d9a1fab25,Red Sox,6,12,0,Mariners,2,9,1
e006fe7d-2340-4cf6-a065-f77d18cf260d,Red Sox,4,11,0,Mariners,8,10,1
4119beed-2d02-4d80-bf73-7c4a5099de37,Red Sox,13,16,1,Athletics,5,15,2
4ab0e4d5-a7ba-403a-a2b4-dc551c2b6181,Red Sox,14,15,1,Athletics,7,11,0
f8d3424c-946e-4f15-931f-9bfab569bb52,Red Sox,13,17,0,Athletics,3,8,0
0c5ff96d-ec11-4adb-89e8-05d7df7e88a3,Red Sox,5,9,0,Blue Jays,3,3,1
1c60cbf9-f990-4777-946a-6f75651513d5,Red Sox,2,5,1,Blue Jays,5,7,0
4eb2b0cd-1b6a-40f8-b7d4-e8fd0763f095,Red Sox,6,11,0,Blue Jays,4,4,0
55c529f0-2829-433e-a361-0c69e777572c,Red Sox,4,9,0,Blue Jays,2,7,0
8ca21482-1bd2-41d7-9286-4a5034a2a07b,Red Sox,4,6,0,Blue Jays,5,4,0
9b0ee112-9993-42f2-9bff-848c1509a446,Red Sox,3,7,1,Blue Jays,4,8,0
0a36899d-958b-4a8e-bc44-0c88eca94e85,Red Sox,1,6,0,White Sox,3,6,0
0bb78a33-3276-4c2f-9643-3a61969127dc,Red Sox,8,12,1,White Sox,7,15,2
3fb1197a-2b12-4227-ba4b-ae26a9996324,Red Sox,6,13,1,White Sox,8,10,0
f57e1271-d217-400a-aea6-2e2d7d6a59a0,Orioles,6,10,0,Rays,1,5,0
99aa1d66-c2d4-45f9-890f-f8cc5a841355,Orioles,4,8,1,Twins,2,9,0
11a73071-01e7-4232-8b36-bb165cbb5352,Orioles,2,7,1,Red Sox,6,10,0
49039935-74f1-44d3-b6ca-90dddea9ca35,Orioles,12,11,1,Red Sox,7,12,0
628f75d1-974c-46c8-aff4-03ff888d95a7,Orioles,13,14,1,Red Sox,9,15,1
8a722697-ed00-43bd-b0e9-af066ca3e86f,Orioles,6,11,1,Yankees,5,10,0
cfe60e1c-efc0-4905-8810-dda570334ec8,Royals,5,12,0,Mariners,3,8,0
c13777a7-a5e8-4241-8ce3-48e723476c89,Astros,1,6,0,Yankees,2,7,1
bf96bd28-e1e3-4ff0-b772-6820be18c814,Orioles,4,9,0,Twins,2,5,0
e3aa1ebc-00bb-4977-9be8-c5849da69adc,Orioles,3,10,0,Twins,2,7,0
60b696d7-a0ca-4af7-a2a7-6e1e51470289,Orioles,1,7,0,Yankees,0,4,0
8e71817e-0f32-4595-b1d3-24f35cece2a8,Orioles,7,14,2,White Sox,8,10,2
e2cb129e-080d-4a16-ba0d-cfac19988f73,Orioles,3,9,0,Diamondbacks,2,9,2
6685a46a-bc2d-4315-8eba-291893165d02,Braves,3,9,0,Pirates,5,5,1
f6883aca-2e69-4c0e-b875-669a22ca2948,Braves,8,10,0,Reds,9,9,1
6a83e76c-dc0d-4924-9d3d-a2e7e0ab5b52,Diamondbacks,3,8,0,Cubs,7,12,0
74172bf1-d2a2-4de0-b0de-21ee698940fa,Diamondbacks,6,8,2,Cubs,14,14,0
ff6abd97-9c13-4051-b288-781e7f955834,Dodgers,7,9,1,Padres,4,7,0
0b304199-a075-4bb4-9ade-7af053801639,Mets,3,7,1,Twins,0,3,0
28ac42d5-a360-4d46-abc2-fefcbd040bc5,Mets,10,10,1,Phillies,5,10,2
1449cd5d-d89a-4558-84b6-37af34ef913f,Mets,12,13,0,Phillies,1,3,0
aaf6f1b5-90ad-485b-b84c-d5e4f7070293,Mets,1,7,0,Phillies,5,8,1
bdd7b05c-d1a3-442a-9e15-b45c9e432c41,Blue Jays,2,6,2,Rays,9,15,0
71d30e68-4e08-4dc9-856e-3e7c0080d9f8,Diamondbacks,5,9,2,Mets,7,12,2
e0e45f6c-7ae2-4cf6-9eef-fcef0fb2d2a5,Diamondbacks,10,16,1,Mets,6,12,2
38fe9f44-7cf3-4968-bc08-f015cfac508b,Diamondbacks,5,8,0,Rays,0,3,0
4cb8b29d-14a9-44d9-b90d-b8e4dd82ec4a,Diamondbacks,4,7,0,Rays,6,10,0
1a2213d3-7cc2-4467-ad88-32720ddde4c8,Diamondbacks,11,18,0,Reds,2,5,1
85225b0d-5733-4337-ad33-3687635f20e2,Diamondbacks,0,4,1,Reds,13,16,0
49bfb703-1a0c-4135-adf6-b60e7830c771,Diamondbacks,3,5,2,Astros,8,13,0
83a912a1-08e0-4c37-9ab6-30feede44fb8,Diamondbacks,5,9,0,Astros,8,12,1
1fc4aacb-55e0-4a44-9eeb-666dfc2811e4,Diamondbacks,1,2,1,Braves,3,8,1
77caacd7-0852-4c24-af78-48a824572807,Diamondbacks,9,16,0,Braves,8,12,0
9e724742-f7d7-47f8-b03d-495f952a319b,Diamondbacks,4,5,2,Braves,7,12,0
fec2ed48-6c29-40b9-b205-cbf6eb4a0418,Diamondbacks,10,18,0,Braves,9,14,0
5fc8c6f0-a70e-4d1b-877f-eb1ec8e6f636,Diamondbacks,6,9,1,Giants,5,7,0
a171e518-716c-4bc4-980c-a8a7409cc3f1,Diamondbacks,4,9,0,Giants,6,10,1
d00abb72-f605-4dbd-8959-c70d1d7fd7c2,Diamondbacks,4,9,0,Giants,5,9,1
180a6423-0442-4302-b341-18a1bb1ae241,Diamondbacks,7,10,0,Padres,5,12,0
2a705fa9-b87f-419a-8577-101912a324b4,Diamondbacks,4,11,0,Padres,8,9,1
